country,year,step,unit,variable,group,value
ECU,2020,pon,pch,oex_sh,tot,.2139072567224503
ECU,2020,pon,pch,wmbe_sh,b50,.4806305468082428
ECU,2020,pon,pch,wmbe_sh,m40,.6650882363319397
ECU,2020,pon,pch,wmbe_sh,t1,.7486810684204102
ECU,2020,pon,pch,wmbe_sh,t10,.7431433200836182
ECU,2020,pon,pch,wmbe_sh,tot,.6632140278816223
ECU,2021,pon,pch,edu_sh,b50,.093936376273632
ECU,2021,pon,pch,edu_sh,m40,.0271264854818583
ECU,2021,pon,pch,edu_sh,t1,.0010695168748498
ECU,2021,pon,pch,edu_sh,t10,.0042484747245908
ECU,2021,pon,pch,edu_sh,tot,.0292545780539513
ECU,2021,pon,pch,hea_sh,b50,.1269014179706573
ECU,2021,pon,pch,hea_sh,m40,.0403980948030949
ECU,2021,pon,pch,hea_sh,t1,.0021977492142469
ECU,2021,pon,pch,hea_sh,t10,.0077449665404856
ECU,2021,pon,pch,hea_sh,tot,.0418564826250076
ECU,2021,pon,pch,mbe_sh,b50,.116455003619194
ECU,2021,pon,pch,mbe_sh,m40,.0413863323628902
ECU,2021,pon,pch,mbe_sh,t1,.0031243450939655
ECU,2021,pon,pch,mbe_sh,t10,.0100483922287822
ECU,2021,pon,pch,mbe_sh,tot,.0413678884506226
ECU,2021,pon,pch,oex_sh,b50,.1848103106021881
ECU,2021,pon,pch,oex_sh,m40,.2214804738759995
ECU,2021,pon,pch,oex_sh,t1,.2368322312831879
ECU,2021,pon,pch,oex_sh,t10,.234718844294548
ECU,2021,pon,pch,oex_sh,tot,.2206038981676102
ECU,2021,pon,pch,wmbe_sh,b50,.4778973162174225
ECU,2021,pon,pch,wmbe_sh,m40,.6696085929870605
ECU,2021,pon,pch,wmbe_sh,t1,.7567761540412903
ECU,2021,pon,pch,wmbe_sh,t10,.7432392835617065
ECU,2021,pon,pch,wmbe_sh,tot,.6669172048568726
ECU,2022,pon,pch,edu_sh,b50,.0915321484208107
ECU,2022,pon,pch,edu_sh,m40,.0257274899631739
ECU,2022,pon,pch,edu_sh,t1,.0011713177664205
ECU,2022,pon,pch,edu_sh,t10,.0044402508065104
ECU,2022,pon,pch,edu_sh,tot,.0290502924472094
ECU,2022,pon,pch,hea_sh,b50,.1290247887372971
ECU,2022,pon,pch,hea_sh,m40,.0400570891797543
ECU,2022,pon,pch,hea_sh,t1,.0025807044003159
ECU,2022,pon,pch,hea_sh,t10,.008415512740612
ECU,2022,pon,pch,hea_sh,tot,.0433850660920143
ECU,2022,pon,pch,mbe_sh,b50,.1095739230513573
ECU,2022,pon,pch,mbe_sh,m40,.0390298515558243
ECU,2022,pon,pch,mbe_sh,t1,.0047286795452237
ECU,2022,pon,pch,mbe_sh,t10,.0105895446613431
ECU,2022,pon,pch,mbe_sh,tot,.0403048768639565
ECU,2022,pon,pch,oex_sh,b50,.1931022554636002
ECU,2022,pon,pch,oex_sh,m40,.23180091381073
ECU,2022,pon,pch,oex_sh,t1,.2472191601991653
ECU,2022,pon,pch,oex_sh,t10,.2449494451284409
ECU,2022,pon,pch,oex_sh,tot,.2301031500101089
ECU,2022,pon,pch,wmbe_sh,b50,.4767673909664154
ECU,2022,pon,pch,wmbe_sh,m40,.6633843779563904
ECU,2022,pon,pch,wmbe_sh,t1,.7443001866340637
ECU,2022,pon,pch,wmbe_sh,t10,.7316052913665771
ECU,2022,pon,pch,wmbe_sh,tot,.6571565866470337
ECU,2023,pon,pch,edu_sh,b50,.0895959138870239
ECU,2023,pon,pch,edu_sh,m40,.0261126253753901
ECU,2023,pon,pch,edu_sh,t1,.0010761399753392
ECU,2023,pon,pch,edu_sh,t10,.0042869844473898
ECU,2023,pon,pch,edu_sh,tot,.0291239228099585
ECU,2023,pon,pch,hea_sh,b50,.1261635422706604
ECU,2023,pon,pch,hea_sh,m40,.0405785515904427
ECU,2023,pon,pch,hea_sh,t1,.0024219555780292
ECU,2023,pon,pch,hea_sh,t10,.0083106076344848
ECU,2023,pon,pch,hea_sh,tot,.0434847623109818
ECU,2023,pon,pch,mbe_sh,b50,.1100121811032295
ECU,2023,pon,pch,mbe_sh,m40,.0382044203579426
ECU,2023,pon,pch,mbe_sh,t1,.0030589979141951
ECU,2023,pon,pch,mbe_sh,t10,.0105819487944245
ECU,2023,pon,pch,mbe_sh,tot,.0404201373457909
ECU,2023,pon,pch,oex_sh,b50,.1949279010295868
ECU,2023,pon,pch,oex_sh,m40,.2322999387979507
ECU,2023,pon,pch,oex_sh,t1,.2480289041996002
ECU,2023,pon,pch,oex_sh,t10,.2457641065120697
ECU,2023,pon,pch,oex_sh,tot,.23077692091465
ECU,2023,pon,pch,wmbe_sh,b50,.4793007671833038
ECU,2023,pon,pch,wmbe_sh,m40,.6628041863441467
ECU,2023,pon,pch,wmbe_sh,t1,.7454140186309814
ECU,2023,pon,pch,wmbe_sh,t10,.7310564517974854
ECU,2023,pon,pch,wmbe_sh,tot,.656194269657135
MEX,2002,pon,pch,edu_sh,b50,.2157294005155563
MEX,2002,pon,pch,edu_sh,m40,.0427143909037113
MEX,2002,pon,pch,edu_sh,t1,.0032804547809064
MEX,2002,pon,pch,edu_sh,t10,.00702960556373
MEX,2002,pon,pch,edu_sh,tot,.0427574515342712
MEX,2002,pon,pch,hea_sh,b50,.0961724519729614
MEX,2002,pon,pch,hea_sh,m40,.0216322001069784
MEX,2002,pon,pch,hea_sh,t1,.0023824202362448
MEX,2002,pon,pch,hea_sh,t10,.004529511090368
MEX,2002,pon,pch,hea_sh,tot,.020779924467206
MEX,2002,pon,pch,mbe_sh,b50,.0396125502884388
MEX,2002,pon,pch,mbe_sh,m40,.0070826238952577
MEX,2002,pon,pch,mbe_sh,t1,.0000345154476236
MEX,2002,pon,pch,mbe_sh,t10,.0013785485643893
MEX,2002,pon,pch,mbe_sh,tot,.0075971763581038
MEX,2002,pon,pch,oex_sh,b50,.0720310658216476
MEX,2002,pon,pch,oex_sh,m40,.0984316915273666
MEX,2002,pon,pch,oex_sh,t1,.1046055778861046
MEX,2002,pon,pch,oex_sh,t10,.1039851531386375
MEX,2002,pon,pch,oex_sh,tot,.0984796658158302
MEX,2002,pon,pch,wmbe_sh,b50,.5764546394348145
MEX,2002,pon,pch,wmbe_sh,m40,.83013916015625
MEX,2002,pon,pch,wmbe_sh,t1,.8896969556808472
MEX,2002,pon,pch,wmbe_sh,t10,.8830772042274475
MEX,2002,pon,pch,wmbe_sh,tot,.8303858041763306
MEX,2004,pon,pch,edu_sh,b50,.2277489006519318
MEX,2004,pon,pch,edu_sh,m40,.0478614680469036
MEX,2004,pon,pch,edu_sh,t1,.0021731778979301
MEX,2004,pon,pch,edu_sh,t10,.0067905751056969
MEX,2004,pon,pch,edu_sh,tot,.0435905680060387
MEX,2004,pon,pch,hea_sh,b50,.1143645495176315
MEX,2004,pon,pch,hea_sh,m40,.0275212209671736
MEX,2004,pon,pch,hea_sh,t1,.0015981036704034
MEX,2004,pon,pch,hea_sh,t10,.0047569540329278
MEX,2004,pon,pch,hea_sh,tot,.0238606408238411
MEX,2004,pon,pch,mbe_sh,b50,.0377115681767464
MEX,2004,pon,pch,mbe_sh,m40,.0114014130085707
MEX,2004,pon,pch,mbe_sh,t1,.0007104895776138
MEX,2004,pon,pch,mbe_sh,t10,.0021491828374565
MEX,2004,pon,pch,mbe_sh,tot,.0090100364759564
MEX,2004,pon,pch,oex_sh,b50,.0687465369701385
MEX,2004,pon,pch,oex_sh,m40,.0972992330789566
MEX,2004,pon,pch,oex_sh,t1,.1048397645354271
MEX,2004,pon,pch,oex_sh,t10,.1040197685360909
MEX,2004,pon,pch,oex_sh,tot,.0980868488550186
MEX,2004,pon,pch,wmbe_sh,b50,.5514281392097473
MEX,2004,pon,pch,wmbe_sh,m40,.8159167766571045
MEX,2004,pon,pch,wmbe_sh,t1,.8906785845756531
MEX,2004,pon,pch,wmbe_sh,t10,.8822835683822632
MEX,2004,pon,pch,wmbe_sh,tot,.8254519701004028
MEX,2006,pon,pch,edu_sh,b50,.2267634719610214
MEX,2006,pon,pch,edu_sh,m40,.0462475679814816
MEX,2006,pon,pch,edu_sh,t1,.0021450521890074
MEX,2006,pon,pch,edu_sh,t10,.0066869058646262
MEX,2006,pon,pch,edu_sh,tot,.0430099405348301
MEX,2006,pon,pch,hea_sh,b50,.1069135740399361
MEX,2006,pon,pch,hea_sh,m40,.0249764565378428
MEX,2006,pon,pch,hea_sh,t1,.0018344972049817
MEX,2006,pon,pch,hea_sh,t10,.0045191529206932
MEX,2006,pon,pch,hea_sh,tot,.0221643317490816
MEX,2006,pon,pch,mbe_sh,b50,.0423730909824371
MEX,2006,pon,pch,mbe_sh,m40,.0099642761051655
MEX,2006,pon,pch,mbe_sh,t1,.0000356180607923
MEX,2006,pon,pch,mbe_sh,t10,.0044223982840776
MEX,2006,pon,pch,mbe_sh,tot,.0102209243923426
MEX,2006,pon,pch,oex_sh,b50,.0783595517277718
MEX,2006,pon,pch,oex_sh,m40,.1096599772572517
MEX,2006,pon,pch,oex_sh,t1,.117599830031395
MEX,2006,pon,pch,oex_sh,t10,.1167464852333069
MEX,2006,pon,pch,oex_sh,tot,.1103431954979897
MEX,2006,pon,pch,wmbe_sh,b50,.5455906987190247
MEX,2006,pon,pch,wmbe_sh,m40,.8091520071029663
MEX,2006,pon,pch,wmbe_sh,t1,.878385066986084
MEX,2006,pon,pch,wmbe_sh,t10,.8676249980926514
MEX,2006,pon,pch,wmbe_sh,tot,.8142617344856262
MEX,2008,pon,pch,edu_sh,b50,.2524225413799286
MEX,2008,pon,pch,edu_sh,m40,.0538301095366478
MEX,2008,pon,pch,edu_sh,t1,.0018770564347506
MEX,2008,pon,pch,edu_sh,t10,.0061119254678488
MEX,2008,pon,pch,edu_sh,tot,.0433397032320499
MEX,2008,pon,pch,hea_sh,b50,.1248261108994484
MEX,2008,pon,pch,hea_sh,m40,.0308613404631615
MEX,2008,pon,pch,hea_sh,t1,.0013809449737892
MEX,2008,pon,pch,hea_sh,t10,.0043042423203588
MEX,2008,pon,pch,hea_sh,tot,.023526219651103
MEX,2008,pon,pch,mbe_sh,b50,.0374058969318867
MEX,2008,pon,pch,mbe_sh,m40,.0082052377983928
MEX,2008,pon,pch,mbe_sh,t1,.0009705261327326
MEX,2008,pon,pch,mbe_sh,t10,.0045341239310801
MEX,2008,pon,pch,mbe_sh,tot,.008656557649374
MEX,2008,pon,pch,oex_sh,b50,.0944109335541725
MEX,2008,pon,pch,oex_sh,m40,.1398539543151855
MEX,2008,pon,pch,oex_sh,t1,.15230792760849
MEX,2008,pon,pch,oex_sh,t10,.1512114852666855
MEX,2008,pon,pch,oex_sh,tot,.142515704035759
MEX,2008,pon,pch,wmbe_sh,b50,.4909346997737885
MEX,2008,pon,pch,wmbe_sh,m40,.7672494053840637
MEX,2008,pon,pch,wmbe_sh,t1,.8434635996818542
MEX,2008,pon,pch,wmbe_sh,t10,.833838164806366
MEX,2008,pon,pch,wmbe_sh,tot,.7819617986679077
MEX,2010,pon,pch,edu_sh,b50,.2296060621738434
MEX,2010,pon,pch,edu_sh,m40,.0532973185181618
MEX,2010,pon,pch,edu_sh,t1,.0014714193530381
MEX,2010,pon,pch,edu_sh,t10,.0066862162202597
MEX,2010,pon,pch,edu_sh,tot,.0449095666408539
MEX,2010,pon,pch,hea_sh,b50,.1174536123871803
MEX,2010,pon,pch,hea_sh,m40,.0312215685844421
MEX,2010,pon,pch,hea_sh,t1,.0012325240531936
MEX,2010,pon,pch,hea_sh,t10,.004831597674638
MEX,2010,pon,pch,hea_sh,tot,.025077611207962
MEX,2010,pon,pch,mbe_sh,b50,.0470624417066574
MEX,2010,pon,pch,mbe_sh,m40,.0124915568158031
MEX,2010,pon,pch,mbe_sh,t1,.0017247019568458
MEX,2010,pon,pch,mbe_sh,t10,.0024591297842562
MEX,2010,pon,pch,mbe_sh,tot,.0103395050391555
MEX,2010,pon,pch,oex_sh,b50,.0946725904941559
MEX,2010,pon,pch,oex_sh,m40,.1335929036140442
MEX,2010,pon,pch,oex_sh,t1,.1455362290143967
MEX,2010,pon,pch,oex_sh,t10,.1442485898733139
MEX,2010,pon,pch,oex_sh,tot,.135652631521225
MEX,2010,pon,pch,wmbe_sh,b50,.511205792427063
MEX,2010,pon,pch,wmbe_sh,m40,.7693965435028076
MEX,2010,pon,pch,wmbe_sh,t1,.8500351905822754
MEX,2010,pon,pch,wmbe_sh,t10,.8417745232582092
MEX,2010,pon,pch,wmbe_sh,tot,.784020721912384
MEX,2012,pon,pch,edu_sh,b50,.2389475256204605
MEX,2012,pon,pch,edu_sh,m40,.05475789681077
MEX,2012,pon,pch,edu_sh,t1,.0015439291018993
MEX,2012,pon,pch,edu_sh,t10,.0064259502105415
MEX,2012,pon,pch,edu_sh,tot,.0446393825113773
MEX,2012,pon,pch,hea_sh,b50,.1287603676319122
MEX,2012,pon,pch,hea_sh,m40,.0338545404374599
MEX,2012,pon,pch,hea_sh,t1,.0012782416306436
MEX,2012,pon,pch,hea_sh,t10,.0049397833645344
MEX,2012,pon,pch,hea_sh,tot,.0263008307665586
MEX,2012,pon,pch,mbe_sh,b50,.0453918091952801
MEX,2012,pon,pch,mbe_sh,m40,.0128539549186826
MEX,2012,pon,pch,mbe_sh,t1,.0006604576483369
MEX,2012,pon,pch,mbe_sh,t10,.0019336600089446
MEX,2012,pon,pch,mbe_sh,tot,.0096767200157046
MEX,2012,pon,pch,oex_sh,b50,.0942576080560684
MEX,2012,pon,pch,oex_sh,m40,.1366003453731537
MEX,2012,pon,pch,oex_sh,t1,.1494733840227127
MEX,2012,pon,pch,oex_sh,t10,.1481873989105225
MEX,2012,pon,pch,oex_sh,tot,.1392042636871338
MEX,2012,pon,pch,wmbe_sh,b50,.4926423728466034
MEX,2012,pon,pch,wmbe_sh,m40,.7619332075119019
MEX,2012,pon,pch,wmbe_sh,t1,.8470439910888672
MEX,2012,pon,pch,wmbe_sh,t10,.838513195514679
MEX,2012,pon,pch,wmbe_sh,tot,.7801787853240967
MEX,2014,pon,pch,edu_sh,b50,.2459370493888855
MEX,2014,pon,pch,edu_sh,m40,.0571021996438503
MEX,2014,pon,pch,edu_sh,t1,.0014590206556022
MEX,2014,pon,pch,edu_sh,t10,.006847470998764
MEX,2014,pon,pch,edu_sh,tot,.0468788295984268
MEX,2014,pon,pch,hea_sh,b50,.1237883195281029
MEX,2014,pon,pch,hea_sh,m40,.032992884516716
MEX,2014,pon,pch,hea_sh,t1,.0011350393760949
MEX,2014,pon,pch,hea_sh,t10,.0048823128454387
MEX,2014,pon,pch,hea_sh,tot,.025789363309741
MEX,2014,pon,pch,mbe_sh,b50,.0459084659814835
MEX,2014,pon,pch,mbe_sh,m40,.0126976314932108
MEX,2014,pon,pch,mbe_sh,t1,.0003620973729994
MEX,2014,pon,pch,mbe_sh,t10,.0030210355762392
MEX,2014,pon,pch,mbe_sh,tot,.0104137789458036
MEX,2014,pon,pch,oex_sh,b50,.0960691273212433
MEX,2014,pon,pch,oex_sh,m40,.1393039524555206
MEX,2014,pon,pch,oex_sh,t1,.152702271938324
MEX,2014,pon,pch,oex_sh,t10,.151302769780159
MEX,2014,pon,pch,oex_sh,tot,.1419302523136139
MEX,2014,pon,pch,wmbe_sh,b50,.4882976412773132
MEX,2014,pon,pch,wmbe_sh,m40,.7579032182693481
MEX,2014,pon,pch,wmbe_sh,t1,.8443415760993958
MEX,2014,pon,pch,wmbe_sh,t10,.8339464068412781
MEX,2014,pon,pch,wmbe_sh,tot,.7749877572059631
MEX,2016,pon,pch,edu_sh,b50,.2327712923288345
MEX,2016,pon,pch,edu_sh,m40,.0537442415952682
MEX,2016,pon,pch,edu_sh,t1,.0017070763278753
MEX,2016,pon,pch,edu_sh,t10,.0064677665941417
MEX,2016,pon,pch,edu_sh,tot,.0446017570793629
MEX,2016,pon,pch,hea_sh,b50,.1231946721673012
MEX,2016,pon,pch,hea_sh,m40,.0327672399580479
MEX,2016,pon,pch,hea_sh,t1,.0013988669961691
MEX,2016,pon,pch,hea_sh,t10,.0049504679627717
MEX,2016,pon,pch,hea_sh,tot,.0258853379637003
MEX,2016,pon,pch,mbe_sh,b50,.0462339445948601
MEX,2016,pon,pch,mbe_sh,m40,.0146278170868754
MEX,2016,pon,pch,mbe_sh,t1,.0012129012029618
MEX,2016,pon,pch,mbe_sh,t10,.003641190007329
MEX,2016,pon,pch,mbe_sh,tot,.0114955520257354
MEX,2016,pon,pch,oex_sh,b50,.0986970812082291
MEX,2016,pon,pch,oex_sh,m40,.1406631171703339
MEX,2016,pon,pch,oex_sh,t1,.1535124331712723
MEX,2016,pon,pch,oex_sh,t10,.1522305011749268
MEX,2016,pon,pch,oex_sh,tot,.143085241317749
MEX,2016,pon,pch,wmbe_sh,b50,.4991033971309662
MEX,2016,pon,pch,wmbe_sh,m40,.7581977844238281
MEX,2016,pon,pch,wmbe_sh,t1,.8421687483787537
MEX,2016,pon,pch,wmbe_sh,t10,.8327099084854126
MEX,2016,pon,pch,wmbe_sh,tot,.7749321460723877
MEX,2018,pon,pch,edu_sh,b50,.2100442498922348
MEX,2018,pon,pch,edu_sh,m40,.0521251931786537
MEX,2018,pon,pch,edu_sh,t1,.0011210653465241
MEX,2018,pon,pch,edu_sh,t10,.0053668119944632
MEX,2018,pon,pch,edu_sh,tot,.0395177192986012
MEX,2018,pon,pch,hea_sh,b50,.120104543864727
MEX,2018,pon,pch,hea_sh,m40,.0342795252799988
MEX,2018,pon,pch,hea_sh,t1,.0010437314631417
MEX,2018,pon,pch,hea_sh,t10,.0045385975390673
MEX,2018,pon,pch,hea_sh,tot,.0248132646083832
MEX,2018,pon,pch,mbe_sh,b50,.0494980923831463
MEX,2018,pon,pch,mbe_sh,m40,.0185889378190041
MEX,2018,pon,pch,mbe_sh,t1,.000410343054682
MEX,2018,pon,pch,mbe_sh,t10,.0024552962277085
MEX,2018,pon,pch,mbe_sh,tot,.0119047537446022
MEX,2018,pon,pch,oex_sh,b50,.0943311378359795
MEX,2018,pon,pch,oex_sh,m40,.1291475147008896
MEX,2018,pon,pch,oex_sh,t1,.1410612463951111
MEX,2018,pon,pch,oex_sh,t10,.1399656385183334
MEX,2018,pon,pch,oex_sh,tot,.1322346776723862
MEX,2018,pon,pch,wmbe_sh,b50,.5260220766067505
MEX,2018,pon,pch,wmbe_sh,m40,.7658590078353882
MEX,2018,pon,pch,wmbe_sh,t1,.8563636541366577
MEX,2018,pon,pch,wmbe_sh,t10,.8476735949516296
MEX,2018,pon,pch,wmbe_sh,tot,.7915295958518982
MEX,2020,pon,pch,edu_sh,b50,.1922811269760132
MEX,2020,pon,pch,edu_sh,m40,.0491080991923809
MEX,2020,pon,pch,edu_sh,t1,.0017610231880099
MEX,2020,pon,pch,edu_sh,t10,.0064053977839649
MEX,2020,pon,pch,edu_sh,tot,.042228028178215
MEX,2020,pon,pch,hea_sh,b50,.1245821788907051
MEX,2020,pon,pch,hea_sh,m40,.036748893558979
MEX,2020,pon,pch,hea_sh,t1,.0016671143239364
MEX,2020,pon,pch,hea_sh,t10,.0060026864521205
MEX,2020,pon,pch,hea_sh,tot,.030032416805625
MEX,2020,pon,pch,mbe_sh,b50,.0527683608233929
MEX,2020,pon,pch,mbe_sh,m40,.0161387231200933
MEX,2020,pon,pch,mbe_sh,t1,.0005522223655134
MEX,2020,pon,pch,mbe_sh,t10,.0037811654619873
MEX,2020,pon,pch,mbe_sh,tot,.0135926622897387
MEX,2020,pon,pch,oex_sh,b50,.1064878776669502
MEX,2020,pon,pch,oex_sh,m40,.1430762112140656
MEX,2020,pon,pch,oex_sh,t1,.1560015976428986
MEX,2020,pon,pch,oex_sh,t10,.1545905321836472
MEX,2020,pon,pch,oex_sh,tot,.145164430141449
MEX,2020,pon,pch,wmbe_sh,b50,.5238809585571289
MEX,2020,pon,pch,wmbe_sh,m40,.7549279928207397
MEX,2020,pon,pch,wmbe_sh,t1,.8400180339813232
MEX,2020,pon,pch,wmbe_sh,t10,.8292202949523926
MEX,2020,pon,pch,wmbe_sh,tot,.7689825296401978
MEX,2022,pon,pch,edu_sh,b50,.1700895428657532
MEX,2022,pon,pch,edu_sh,m40,.0456410460174084
MEX,2022,pon,pch,edu_sh,t1,.0018116985447705
MEX,2022,pon,pch,edu_sh,t10,.0063998852856457
MEX,2022,pon,pch,edu_sh,tot,.0408295840024948
MEX,2022,pon,pch,hea_sh,b50,.1051298901438713
MEX,2022,pon,pch,hea_sh,m40,.0325934365391731
MEX,2022,pon,pch,hea_sh,t1,.0017809354467317
MEX,2022,pon,pch,hea_sh,t10,.0058937761932611
MEX,2022,pon,pch,hea_sh,tot,.0277859605848789
MEX,2022,pon,pch,mbe_sh,b50,.0564821287989616
MEX,2022,pon,pch,mbe_sh,m40,.0165274180471897
MEX,2022,pon,pch,mbe_sh,t1,.0004929139977321
MEX,2022,pon,pch,mbe_sh,t10,.0027846298180521
MEX,2022,pon,pch,mbe_sh,tot,.0143838450312614
MEX,2022,pon,pch,oex_sh,b50,.1100417301058769
MEX,2022,pon,pch,oex_sh,m40,.1401757895946503
MEX,2022,pon,pch,oex_sh,t1,.1515291035175323
MEX,2022,pon,pch,oex_sh,t10,.150205135345459
MEX,2022,pon,pch,oex_sh,tot,.1416168808937073
MEX,2022,pon,pch,wmbe_sh,b50,.5582562685012817
MEX,2022,pon,pch,wmbe_sh,m40,.7650624513626099
MEX,2022,pon,pch,wmbe_sh,t1,.8443853855133057
MEX,2022,pon,pch,wmbe_sh,t10,.8347166180610657
MEX,2022,pon,pch,wmbe_sh,tot,.7753837108612061
PER,2000,pon,pch,edu_sh,b50,.1338274329900742
PER,2000,pon,pch,edu_sh,m40,.0318168252706528
PER,2000,pon,pch,edu_sh,t1,.0014743016799912
PER,2000,pon,pch,edu_sh,t10,.0046814512461424
PER,2000,pon,pch,edu_sh,tot,.0306231770664454
PER,2000,pon,pch,hea_sh,b50,.0637859851121902
PER,2000,pon,pch,hea_sh,m40,.018996212631464
PER,2000,pon,pch,hea_sh,t1,.0009795526275411
PER,2000,pon,pch,hea_sh,t10,.0032906683627516
PER,2000,pon,pch,hea_sh,tot,.0165007263422012
PER,2000,pon,pch,mbe_sh,b50,.0572074986994267
PER,2000,pon,pch,mbe_sh,m40,.0334083251655102
PER,2000,pon,pch,mbe_sh,t1,.0080991061404347
PER,2000,pon,pch,mbe_sh,t10,.0150776095688343
PER,2000,pon,pch,mbe_sh,tot,.0268899817019701
PER,2000,pon,pch,oex_sh,b50,.1182290390133858
PER,2000,pon,pch,oex_sh,m40,.140708327293396
PER,2000,pon,pch,oex_sh,t1,.1478773206472397
PER,2000,pon,pch,oex_sh,t10,.1470592170953751
PER,2000,pon,pch,oex_sh,tot,.1411644220352173
PER,2000,pon,pch,wmbe_sh,b50,.6269512176513672
PER,2000,pon,pch,wmbe_sh,m40,.7750701308250427
PER,2000,pon,pch,wmbe_sh,t1,.8415696620941162
PER,2000,pon,pch,wmbe_sh,t10,.82989102602005
PER,2000,pon,pch,wmbe_sh,tot,.7848217487335205
PER,2001,pon,pch,edu_sh,b50,.1725632846355438
PER,2001,pon,pch,edu_sh,m40,.0400284081697464
PER,2001,pon,pch,edu_sh,t1,.0007658715476282
PER,2001,pon,pch,edu_sh,t10,.0041365367360413
PER,2001,pon,pch,edu_sh,tot,.0319129601120949
PER,2001,pon,pch,hea_sh,b50,.096343994140625
PER,2001,pon,pch,hea_sh,m40,.027827013283968
PER,2001,pon,pch,hea_sh,t1,.0008096560486592
PER,2001,pon,pch,hea_sh,t10,.0034329183399677
PER,2001,pon,pch,hea_sh,tot,.020107364282012
PER,2001,pon,pch,mbe_sh,b50,.052972037345171
PER,2001,pon,pch,mbe_sh,m40,.0347621850669384
PER,2001,pon,pch,mbe_sh,t1,.0014489168534055
PER,2001,pon,pch,mbe_sh,t10,.0088396305218339
PER,2001,pon,pch,mbe_sh,tot,.0209776759147644
PER,2001,pon,pch,oex_sh,b50,.0874868184328079
PER,2001,pon,pch,oex_sh,m40,.1127655804157257
PER,2001,pon,pch,oex_sh,t1,.1207856312394142
PER,2001,pon,pch,oex_sh,t10,.1200599819421768
PER,2001,pon,pch,oex_sh,tot,.114584244787693
PER,2001,pon,pch,wmbe_sh,b50,.5906342267990112
PER,2001,pon,pch,wmbe_sh,m40,.7846165299415588
PER,2001,pon,pch,wmbe_sh,t1,.8761900067329407
PER,2001,pon,pch,wmbe_sh,t10,.8635309934616089
PER,2001,pon,pch,wmbe_sh,tot,.81241774559021
PER,2002,pon,pch,edu_sh,b50,.1737001985311508
PER,2002,pon,pch,edu_sh,m40,.041047465056181
PER,2002,pon,pch,edu_sh,t1,.001067258999683
PER,2002,pon,pch,edu_sh,t10,.0045632482506335
PER,2002,pon,pch,edu_sh,tot,.0340231768786907
PER,2002,pon,pch,hea_sh,b50,.0921024978160858
PER,2002,pon,pch,hea_sh,m40,.0271530542522669
PER,2002,pon,pch,hea_sh,t1,.0010532074375078
PER,2002,pon,pch,hea_sh,t10,.0035750209353864
PER,2002,pon,pch,hea_sh,tot,.0203634556382895
PER,2002,pon,pch,mbe_sh,b50,.0589570924639702
PER,2002,pon,pch,mbe_sh,m40,.0397782474756241
PER,2002,pon,pch,mbe_sh,t1,.0069487113505602
PER,2002,pon,pch,mbe_sh,t10,.012549334205687
PER,2002,pon,pch,mbe_sh,tot,.0258914921432734
PER,2002,pon,pch,oex_sh,b50,.0834377631545067
PER,2002,pon,pch,oex_sh,m40,.1067297160625458
PER,2002,pon,pch,oex_sh,t1,.1143002286553383
PER,2002,pon,pch,oex_sh,t10,.1136105582118034
PER,2002,pon,pch,oex_sh,tot,.1082414016127586
PER,2002,pon,pch,wmbe_sh,b50,.591802716255188
PER,2002,pon,pch,wmbe_sh,m40,.7852915525436401
PER,2002,pon,pch,wmbe_sh,t1,.8766304850578308
PER,2002,pon,pch,wmbe_sh,t10,.8657018542289734
PER,2002,pon,pch,wmbe_sh,tot,.8114805221557617
PER,2003,pon,pch,edu_sh,b50,.2054779529571533
PER,2003,pon,pch,edu_sh,m40,.0492718257009983
PER,2003,pon,pch,edu_sh,t1,.0006004308816046
PER,2003,pon,pch,edu_sh,t10,.0039182770997286
PER,2003,pon,pch,edu_sh,tot,.0336707159876823
PER,2003,pon,pch,hea_sh,b50,.1007127538323402
PER,2003,pon,pch,hea_sh,m40,.0303625706583261
PER,2003,pon,pch,hea_sh,t1,.000589026894886
PER,2003,pon,pch,hea_sh,t10,.002943973755464
PER,2003,pon,pch,hea_sh,tot,.0187398884445429
PER,2003,pon,pch,mbe_sh,b50,.0530046820640564
PER,2003,pon,pch,mbe_sh,m40,.0369735211133957
PER,2003,pon,pch,mbe_sh,t1,.000595040328335
PER,2003,pon,pch,mbe_sh,t10,.0064674797467887
PER,2003,pon,pch,mbe_sh,tot,.0183799955993891
PER,2003,pon,pch,oex_sh,b50,.0852914750576019
PER,2003,pon,pch,oex_sh,m40,.1146105155348778
PER,2003,pon,pch,oex_sh,t1,.1243792027235031
PER,2003,pon,pch,oex_sh,t10,.1236727461218834
PER,2003,pon,pch,oex_sh,tot,.1179000288248062
PER,2003,pon,pch,wmbe_sh,b50,.5555124878883362
PER,2003,pon,pch,wmbe_sh,m40,.7687816023826599
PER,2003,pon,pch,wmbe_sh,t1,.87383633852005
PER,2003,pon,pch,wmbe_sh,t10,.8629975914955139
PER,2003,pon,pch,wmbe_sh,tot,.8113093376159668
PER,2004,pon,pch,edu_sh,b50,.1659722030162811
PER,2004,pon,pch,edu_sh,m40,.0414402075111866
PER,2004,pon,pch,edu_sh,t1,.0011642263270915
PER,2004,pon,pch,edu_sh,t10,.005091707687825
PER,2004,pon,pch,edu_sh,tot,.0357560478150845
PER,2004,pon,pch,hea_sh,b50,.0802832543849945
