"country","side","year","file","sheet","status","layout_family","warning"
"PER","old",2012,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2012","matched","year_sheets",
"PER","old",2013,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2013","matched","year_sheets",
"PER","old",2014,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2014","matched","year_sheets",
"PER","old",2015,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2015","matched","year_sheets",
"PER","old",2016,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2016","matched","year_sheets",
"PER","old",2017,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2017","matched","year_sheets",
"PER","old",2018,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2018","matched","year_sheets",
"PER","old",2019,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2019","matched","year_sheets",
"PER","old",2020,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2020","matched","year_sheets",
"PER","old",2021,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2021","matched","year_sheets",
"PER","old",2022,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2022","matched","year_sheets",
"PER","old",2023,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","2023","matched","year_sheets",
"PER","old",2024,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx",,"missing_sheet","year_sheets","No matching sheet for year 2024 in CEI_merged.xlsx."
"PER","new",2000,,,"missing_file","year_sheets",
"PER","new",2001,,,"missing_file","year_sheets",
"PER","new",2002,,,"missing_file","year_sheets",
"PER","new",2003,,,"missing_file","year_sheets",
"PER","new",2004,,,"missing_file","year_sheets",
"PER","new",2005,,,"missing_file","year_sheets",
"PER","new",2006,,,"missing_file","year_sheets",
"PER","new",2007,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2007_2.xlsx","2007","matched","year_sheets",
"PER","new",2008,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2008_2.xlsx","2008","matched","year_sheets",
"PER","new",2009,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2009_2.xlsx","2009","matched","year_sheets",
"PER","new",2010,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","matched","year_sheets",
"PER","new",2011,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2011_2.xlsx","2011","matched","year_sheets",
"PER","new",2012,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2012_2.xlsx","2012","matched","year_sheets",
"PER","new",2013,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2013_2.xlsx","2013","matched","year_sheets",
"PER","new",2014,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2014_2.xlsx","2014","matched","year_sheets",
"PER","new",2015,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2015_2.xlsx","2015","matched","year_sheets",
"PER","new",2016,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2016_2.xlsx","2016","matched","year_sheets",
"PER","new",2017,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2017_2.xlsx","2017","matched","year_sheets",
"PER","new",2018,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2018_3.xlsx","2018","matched","year_sheets",
"PER","new",2019,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2019_3.xlsx","2019","matched","year_sheets",
"PER","new",2020,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2020_4.xlsx","2020","matched","year_sheets",
"PER","new",2021,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2021_3.xlsx","CEI_2021","matched","year_sheets",
"PER","new",2022,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2022_3.xlsx","CEI_2022","matched","year_sheets",
"PER","new",2023,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2023.xlsx","CEI_2023","matched","year_sheets",
"PER","new",2024,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2024.xlsx","CEI_2024","matched","year_sheets",
"MEX","old",2000,,,"missing_file","year_files",
"MEX","old",2001,,,"missing_file","year_files",
"MEX","old",2002,,,"missing_file","year_files",
"MEX","old",2003,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_3.xlsx","Tabulado","matched","year_files",
"MEX","old",2004,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_4.xlsx","Tabulado","matched","year_files",
"MEX","old",2005,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_5.xlsx","Tabulado","matched","year_files",
"MEX","old",2006,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_6.xlsx","Tabulado","matched","year_files",
"MEX","old",2007,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_7.xlsx","Tabulado","matched","year_files",
"MEX","old",2008,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_8.xlsx","Tabulado","matched","year_files",
"MEX","old",2009,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_9.xlsx","Tabulado","matched","year_files",
"MEX","old",2010,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_10.xlsx","Tabulado","matched","year_files",
"MEX","old",2011,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_11.xlsx","Tabulado","matched","year_files",
"MEX","old",2012,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_12.xlsx","Tabulado","matched","year_files",
"MEX","old",2013,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_13.xlsx","Tabulado","matched","year_files",
"MEX","old",2014,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_14.xlsx","Tabulado","matched","year_files",
"MEX","old",2015,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_15.xlsx","Tabulado","matched","year_files",
"MEX","old",2016,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_16.xlsx","Tabulado","matched","year_files",
"MEX","old",2017,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_17.xlsx","Tabulado","matched","year_files",
"MEX","old",2018,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_18.xlsx","Tabulado","matched","year_files",
"MEX","old",2019,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_19.xlsx","Tabulado","matched","year_files",
"MEX","old",2020,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","Tabulado","matched","year_files",
"MEX","old",2021,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","Tabulado","matched","year_files",
"MEX","old",2022,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_22.xlsx","Tabulado","matched","year_files",
"MEX","old",2023,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_23.xlsx","Tabulado","matched","year_files",
"MEX","old",2024,,,"missing_file","year_files",
"MEX","new",2000,,,"missing_file","year_files",
"MEX","new",2001,,,"missing_file","year_files",
"MEX","new",2002,,,"missing_file","year_files",
"MEX","new",2003,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_3.xlsx","Tabulado","matched","year_files",
"MEX","new",2004,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_4.xlsx","Tabulado","matched","year_files",
"MEX","new",2005,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_5.xlsx","Tabulado","matched","year_files",
"MEX","new",2006,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_6.xlsx","Tabulado","matched","year_files",
"MEX","new",2007,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_7.xlsx","Tabulado","matched","year_files",
"MEX","new",2008,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_8.xlsx","Tabulado","matched","year_files",
"MEX","new",2009,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_9.xlsx","Tabulado","matched","year_files",
"MEX","new",2010,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_10.xlsx","Tabulado","matched","year_files",
"MEX","new",2011,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_11.xlsx","Tabulado","matched","year_files",
"MEX","new",2012,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_12.xlsx","Tabulado","matched","year_files",
"MEX","new",2013,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_13.xlsx","Tabulado","matched","year_files",
"MEX","new",2014,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_14.xlsx","Tabulado","matched","year_files",
"MEX","new",2015,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_15.xlsx","Tabulado","matched","year_files",
"MEX","new",2016,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_16.xlsx","Tabulado","matched","year_files",
"MEX","new",2017,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_17.xlsx","Tabulado","matched","year_files",
"MEX","new",2018,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_18.xlsx","Tabulado","matched","year_files",
"MEX","new",2019,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_19.xlsx","Tabulado","matched","year_files",
"MEX","new",2020,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","matched","year_files",
"MEX","new",2021,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","matched","year_files",
"MEX","new",2022,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_22.xlsx","Tabulado","matched","year_files",
"MEX","new",2023,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_23.xlsx","Tabulado","matched","year_files",
"MEX","new",2024,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_24.xlsx","Tabulado","matched","year_files",
"MEX","new",,,,"ignored_extra_csi_files","year_files","252 new CSI files are outside the current CSI_(year - 2000) diagnostic window."
"URY","old",2000,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2000_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2000_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2000_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2001,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2001_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2001_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2001_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2002,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2002_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2002_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2002_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2003,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2003_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2003_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2003_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2004,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2004_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2004_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2004_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2005,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2005_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2005_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2005_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2006,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2006_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2006_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2006_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2007,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2007_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2007_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2007_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2008,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2008_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2008_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2008_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2009,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2009_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2009_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2009_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2010,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2010_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2010_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2010_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2011,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2011_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2011_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2011_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2012,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2012_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2012_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2012_SC_S.2000.xlsx",,"matched","sector_year_files",
"URY","old",2013,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2013_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2013_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2013_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2014,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2014_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2014_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2014_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2015,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2015_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2015_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2015_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2016,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2016_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2016_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2016_SC_S.2000.xlsx",,"matched","sector_year_files",
"URY","old",2017,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2017_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2017_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2017_SC_S.2000.xlsx",,"matched","sector_year_files",
"URY","old",2018,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2018_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2018_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2018_SC_S.2000.xlsx",,"matched","sector_year_files",
"URY","old",2019,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2019_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2019_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2019_SC_S.2000.xlsx",,"matched","sector_year_files",
"URY","old",2020,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2020_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2020_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2020_SC_S.2000.xlsx",,"matched","sector_year_files",
"URY","old",2021,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2021_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2021_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2021_SC_S.2000.xlsx",,"matched","sector_year_files",
"URY","old",2022,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2022_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2022_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2022_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2023,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2023_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2023_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2023_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","old",2024,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2024_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2024_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/URY/CSI_3.2024_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2000,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2000_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2000_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2000_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2001,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2001_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2001_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2001_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2002,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2002_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2002_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2002_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2003,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2003_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2003_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2003_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2004,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2004_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2004_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2004_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2005,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2005_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2005_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2005_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2006,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2006_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2006_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2006_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2007,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2007_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2007_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2007_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2008,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2008_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2008_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2008_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2009,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2009_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2009_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2009_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2010,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2010_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2010_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2010_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2011,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2011_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2011_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2011_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2012,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2012_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2012_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2012_SC_S.2000.xlsx",,"missing_file","sector_year_files",
